date,state,district,pincode,bio_age_5_17,bio_age_17_
18-09-2025,Odisha,Dhenkanal,759120,20,20
18-09-2025,Odisha,Dhenkanal,759146,5,2
18-09-2025,Odisha,Gajapati,761017,8,23
18-09-2025,Odisha,Gajapati,761213,5,2
18-09-2025,Odisha,Gajapati,761214,11,6
18-09-2025,Odisha,Gajapati,761215,0,4
18-09-2025,Odisha,Ganjam,760005,0,1
18-09-2025,Odisha,Ganjam,760007,2,5
18-09-2025,Odisha,Ganjam,760008,3,4
18-09-2025,Odisha,Ganjam,761004,2,1
18-09-2025,Odisha,Ganjam,761005,1,4
18-09-2025,Odisha,Ganjam,761018,7,6
18-09-2025,Odisha,Ganjam,761019,8,2
18-09-2025,Odisha,Ganjam,761026,4,3
18-09-2025,Odisha,Ganjam,761027,1,2
18-09-2025,Odisha,Ganjam,761028,3,5
18-09-2025,Odisha,Ganjam,761037,1,2
18-09-2025,Odisha,Ganjam,761043,3,0
18-09-2025,Odisha,Ganjam,761052,2,0
18-09-2025,Odisha,Ganjam,761054,5,2
18-09-2025,Odisha,Ganjam,761104,12,12
18-09-2025,Odisha,Ganjam,761109,7,8
18-09-2025,Odisha,Ganjam,761131,18,16
18-09-2025,Odisha,Ganjam,761140,0,1
18-09-2025,Odisha,Ganjam,761209,4,4
18-09-2025,Odisha,Jajpur,754024,2,0
18-09-2025,Odisha,Jajpur,755001,3,0
18-09-2025,Odisha,Jajpur,755004,4,6
18-09-2025,Odisha,Jajpur,755011,22,1
18-09-2025,Odisha,Jajpur,755012,4,4
18-09-2025,Odisha,Jajpur,755013,5,2
18-09-2025,Odisha,Jajpur,755018,3,3
18-09-2025,Odisha,Jajpur,755024,2,0
18-09-2025,Odisha,Jajpur,755036,3,0
18-09-2025,Odisha,Jajpur,755050,2,0
18-09-2025,Odisha,Jagatsinghpur,754107,3,1
18-09-2025,Odisha,Jagatsinghpur,754109,4,2
18-09-2025,Odisha,Jagatsinghpur,754111,2,2
18-09-2025,Odisha,Jagatsinghpur,754113,6,4
18-09-2025,Odisha,Jagatsinghpur,754114,4,5
18-09-2025,Odisha,Jagatsinghpur,754119,8,5
18-09-2025,Odisha,Jagatsinghpur,754135,6,5
18-09-2025,Odisha,Jagatsinghpur,754138,8,7
18-09-2025,Odisha,Jagatsinghpur,754159,0,3
18-09-2025,Odisha,Jagatsinghpur,754108,0,5
18-09-2025,Odisha,Jagatsinghpur,754111,0,1
18-09-2025,Odisha,Jagatsinghpur,754132,0,6
18-09-2025,Odisha,Jagatsinghpur,754135,1,8
18-09-2025,Odisha,Jagatsinghpur,754137,0,1
18-09-2025,Odisha,Jajpur,754082,0,2
18-09-2025,Odisha,Jajpur,754292,2,4
18-09-2025,Odisha,Jajpur,755004,6,4
18-09-2025,Odisha,Jajpur,755005,5,8
18-09-2025,Odisha,Jajpur,755011,15,12
18-09-2025,Odisha,Jharsuguda,768220,5,11
18-09-2025,Odisha,Jharsuguda,768225,1,3
18-09-2025,Odisha,Kalahandi,766001,4,11
18-09-2025,Odisha,Kalahandi,766013,12,9
18-09-2025,Odisha,Kalahandi,766019,7,9
18-09-2025,Odisha,Kalahandi,766036,2,8
18-09-2025,Odisha,Kandhamal,762019,1,1
18-09-2025,Odisha,Kandhamal,762021,5,8
18-09-2025,Odisha,Kandhamal,762022,0,2
18-09-2025,Odisha,Kandhamal,762106,2,0
18-09-2025,Odisha,Kandhamal,762110,7,7
18-09-2025,Odisha,Kendrapara,754153,2,2
18-09-2025,Odisha,Kendrapara,754208,3,5
18-09-2025,Odisha,Kendrapara,754211,12,11
18-09-2025,Odisha,Kendrapara,754212,9,13
18-09-2025,Odisha,Kendrapara,754217,16,12
18-09-2025,Odisha,Kendrapara,754224,13,13
18-09-2025,Odisha,Kendrapara,754227,10,5
18-09-2025,Odisha,Kendrapara,754228,1,3
18-09-2025,Odisha,Kendrapara,754240,2,5
18-09-2025,Odisha,Kendrapara,754248,15,8
18-09-2025,Odisha,Kendrapara,754253,0,1
18-09-2025,Odisha,Jajpur,755011,0,1
18-09-2025,Odisha,Bhadrak,756121,2,1
18-09-2025,Odisha,Keonjhar,758027,8,13
18-09-2025,Odisha,Keonjhar,758029,5,11
18-09-2025,Odisha,Keonjhar,758035,11,15
18-09-2025,Odisha,Keonjhar,758040,0,1
18-09-2025,Odisha,Keonjhar,758046,4,1
18-09-2025,Odisha,Khordha,751007,4,1
18-09-2025,Odisha,Khordha,752027,4,3
18-09-2025,Odisha,Khordha,752030,4,8
18-09-2025,Odisha,Khordha,752035,7,4
18-09-2025,Odisha,Khordha,752057,5,3
18-09-2025,Odisha,Khordha,752060,0,2
18-09-2025,Odisha,Khordha,752061,7,6
18-09-2025,Odisha,Khordha,752102,6,2
18-09-2025,Odisha,Khordha,752103,3,5
18-09-2025,Odisha,Puri,752104,1,0
18-09-2025,Odisha,Khordha,751018,1,0
18-09-2025,Odisha,Khordha,752027,0,2
18-09-2025,Odisha,Khordha,752062,2,4
18-09-2025,Odisha,Khordha,752064,0,1
18-09-2025,Odisha,Khordha,752102,0,2
18-09-2025,Odisha,Koraput,764001,26,7
18-09-2025,Odisha,Koraput,764005,6,9
18-09-2025,Odisha,Koraput,764036,20,44
18-09-2025,Odisha,Malkangiri,764044,19,37
18-09-2025,Odisha,Malkangiri,764086,6,3
18-09-2025,Odisha,Mayurbhanj,757014,1,4
18-09-2025,Odisha,Mayurbhanj,757021,0,1
18-09-2025,Odisha,Mayurbhanj,757032,3,4
18-09-2025,Odisha,Mayurbhanj,757036,5,6
18-09-2025,Odisha,Mayurbhanj,757042,3,6
18-09-2025,Odisha,Mayurbhanj,757045,5,11
18-09-2025,Odisha,Mayurbhanj,757048,5,11
18-09-2025,Odisha,Mayurbhanj,757052,9,9
18-09-2025,Odisha,Mayurbhanj,757085,2,7
18-09-2025,Odisha,Mayurbhanj,757087,2,8
18-09-2025,Odisha,Mayurbhanj,757091,5,5
18-09-2025,Odisha,Mayurbhanj,757104,3,2
18-09-2025,Odisha,Nabarangpur,764049,4,13
18-09-2025,Odisha,Nabarangpur,764073,38,52
18-09-2025,Odisha,Nabarangpur,764085,3,1
18-09-2025,Odisha,Nayagarh,752077,13,12
18-09-2025,Odisha,Nayagarh,752081,19,7
18-09-2025,Odisha,Nayagarh,752085,7,6
18-09-2025,Odisha,Nayagarh,752089,12,2
18-09-2025,Odisha,Nayagarh,752091,3,5
18-09-2025,Odisha,Nuapada,766105,43,41
18-09-2025,Odisha,Nuapada,766111,18,8
18-09-2025,Odisha,Puri,752017,25,10
18-09-2025,Odisha,Khordha,752030,3,0
18-09-2025,Odisha,Puri,752105,11,9
18-09-2025,Odisha,Puri,752107,5,6
18-09-2025,Odisha,Puri,752109,9,5
18-09-2025,Odisha,Puri,752114,5,0
18-09-2025,Odisha,Puri,752118,1,2
18-09-2025,Odisha,Puri,752119,4,2
18-09-2025,Odisha,Puri,752121,0,1
18-09-2025,Odisha,Rayagada,764062,1,0
18-09-2025,Odisha,Rayagada,765002,8,23
18-09-2025,Odisha,Rayagada,765029,10,11
18-09-2025,Odisha,Rayagada,765033,4,4
18-09-2025,Odisha,Sambalpur,768002,1,5
18-09-2025,Odisha,Sambalpur,768003,6,3
18-09-2025,Odisha,Bargarh,768033,1,0
18-09-2025,Odisha,Sambalpur,768107,2,3
18-09-2025,Odisha,Deogarh,768109,0,2
18-09-2025,Odisha,Sambalpur,768112,8,3
18-09-2025,Odisha,Sambalpur,768200,5,13
18-09-2025,Odisha,Sambalpur,768212,4,16
18-09-2025,Odisha,Sambalpur,768214,0,6
18-09-2025,Odisha,Subarnapur,767018,16,8
18-09-2025,Odisha,Subarnapur,767019,9,5
18-09-2025,Odisha,Subarnapur,767019,0,3
18-09-2025,Odisha,Subarnapur,767045,0,3
18-09-2025,Odisha,Sundargarh,769005,0,1
18-09-2025,Odisha,Sundargarh,769008,0,2
18-09-2025,Odisha,Sundargarh,769012,0,3
18-09-2025,Odisha,Sundargarh,770001,0,5
18-09-2025,Odisha,Sundargarh,770022,2,1
18-09-2025,Odisha,Sundargarh,770036,0,1
18-09-2025,Odisha,Sundargarh,770073,1,2
18-09-2025,Odisha,Sundargarh,769009,3,3
18-09-2025,Odisha,Sundargarh,769013,0,3
18-09-2025,Odisha,Sundargarh,769042,0,3
18-09-2025,Odisha,Sundargarh,770014,7,4
18-09-2025,Odisha,Sundargarh,770032,0,1
18-09-2025,Odisha,Sundargarh,770034,5,5
18-09-2025,Odisha,Sundargarh,770036,0,2
18-09-2025,Odisha,Sundargarh,770072,3,0
18-09-2025,Odisha,Balangir,767022,1,2
18-09-2025,Odisha,Balangir,767030,1,0
18-09-2025,Odisha,Balangir,767037,2,15
18-09-2025,Odisha,Balangir,767039,0,2
18-09-2025,Odisha,Balasore,756002,0,5
18-09-2025,Odisha,Balasore,756019,1,3
18-09-2025,Odisha,Balasore,756021,0,5
18-09-2025,Odisha,Balasore,756036,1,1
18-09-2025,Odisha,Balasore,756040,1,0
18-09-2025,Odisha,Balasore,756042,0,1
18-09-2025,Odisha,Balasore,756045,0,1
18-09-2025,Odisha,Bhadrak,756100,4,5
18-09-2025,Odisha,Bhadrak,756130,1,0
18-09-2025,Odisha,Bhadrak,756132,0,2
18-09-2025,Odisha,Bhadrak,756139,1,1
18-09-2025,Odisha,Jagatsinghpur,754103,0,1
18-09-2025,Odisha,Cuttack,754105,1,4
18-09-2025,Odisha,Dhenkanal,759013,1,1
18-09-2025,Odisha,Dhenkanal,759025,1,1
18-09-2025,Odisha,Ganjam,760007,0,2
18-09-2025,Odisha,Ganjam,761009,0,1
18-09-2025,Odisha,Ganjam,761020,1,5
18-09-2025,Odisha,Ganjam,761104,0,2
18-09-2025,Odisha,Jagatsinghpur,754102,1,0
18-09-2025,Odisha,Jagatsinghpur,754119,1,0
18-09-2025,Odisha,Jajpur,755022,0,1
18-09-2025,Odisha,Kandhamal,762100,0,1
18-09-2025,Odisha,Kendrapara,754215,0,3
18-09-2025,Odisha,Khordha,751001,0,4
18-09-2025,Odisha,Khordha,751004,0,1
18-09-2025,Odisha,Khordha,751007,0,2
18-09-2025,Odisha,Khordha,751017,3,3
18-09-2025,Odisha,Khordha,751023,0,1
18-09-2025,Odisha,Khordha,752050,1,3
18-09-2025,Odisha,Nayagarh,752068,1,1
18-09-2025,Odisha,Nayagarh,752070,0,4
18-09-2025,Odisha,Puri,752014,0,2
18-09-2025,Odisha,Puri,752015,0,3
18-09-2025,Odisha,Puri,752016,0,1
18-09-2025,Odisha,Puri,752046,1,0
18-09-2025,Odisha,Puri,752104,1,1
18-09-2025,Odisha,Puri,752108,0,1
18-09-2025,Odisha,Subarnapur,767068,0,1
18-09-2025,Odisha,Sundargarh,769015,0,2
18-09-2025,Odisha,Sundargarh,770040,0,1
18-09-2025,Odisha,Angul,759040,1,2
18-09-2025,Odisha,Angul,759104,2,2
18-09-2025,Odisha,Angul,759122,3,2
18-09-2025,Odisha,Angul,759123,5,6
18-09-2025,Odisha,Angul,759126,12,10
18-09-2025,Odisha,Angul,759128,9,3
18-09-2025,Odisha,Angul,759148,0,1
18-09-2025,Odisha,Angul,759119,1,0
18-09-2025,Odisha,Angul,759132,0,1
18-09-2025,Odisha,Angul,759145,1,3
18-09-2025,Odisha,Balangir,767022,2,1
18-09-2025,Odisha,Balangir,767026,12,28
18-09-2025,Odisha,Balangir,767029,7,4
18-09-2025,Odisha,Balangir,767030,3,2
18-09-2025,Odisha,Balangir,767042,0,1
18-09-2025,Odisha,Balangir,767066,5,3
18-09-2025,Odisha,Balasore,756001,0,1
18-09-2025,Odisha,Balasore,756003,1,2
18-09-2025,Odisha,Balasore,756021,0,3
18-09-2025,Odisha,Balasore,756022,2,1
18-09-2025,Odisha,Balasore,756030,0,2
18-09-2025,Odisha,Balasore,756036,1,3
18-09-2025,Odisha,Balasore,756042,0,1
18-09-2025,Odisha,Balasore,756044,1,5
18-09-2025,Odisha,Balasore,756085,1,0
18-09-2025,Odisha,Bhadrak,756115,1,1
18-09-2025,Odisha,Balasore,756029,11,8
18-09-2025,Odisha,Balasore,756032,10,11
18-09-2025,Odisha,Balasore,756040,3,4
18-09-2025,Odisha,Balasore,756045,19,9
18-09-2025,Odisha,Balasore,756134,9,5
18-09-2025,Odisha,Bargarh,768037,9,9
18-09-2025,Odisha,Bargarh,768052,4,3
18-09-2025,Odisha,Bargarh,768102,1,2
18-09-2025,Odisha,Jajpur,755036,0,1
18-09-2025,Odisha,Balasore,756046,2,0
18-09-2025,Odisha,Bhadrak,756100,6,8
18-09-2025,Odisha,Bhadrak,756111,2,1
18-09-2025,Odisha,Bhadrak,756113,2,2
18-09-2025,Odisha,Bhadrak,756120,3,6
18-09-2025,Odisha,Bhadrak,756125,61,24
18-09-2025,Odisha,Boudh,762014,8,4
18-09-2025,Odisha,Boudh,762024,8,2
18-09-2025,Odisha,Cuttack,753008,0,8
18-09-2025,Odisha,Cuttack,753009,1,3
18-09-2025,Odisha,Cuttack,754004,6,21
18-09-2025,Odisha,Cuttack,754007,4,2
18-09-2025,Odisha,Cuttack,754008,11,5
18-09-2025,Odisha,Cuttack,754009,7,6
18-09-2025,Odisha,Cuttack,754028,15,13
18-09-2025,Odisha,Cuttack,754029,20,24
18-09-2025,Odisha,Cuttack,754035,8,4
18-09-2025,Odisha,Sambalpur,768107,0,2
18-09-2025,Odisha,Deogarh,768110,4,7
18-09-2025,Odisha,Dhenkanal,759027,17,10
18-09-2025,Odisha,Ganjam,761014,1,0
18-09-2025,Odisha,Gajapati,761206,14,5
18-09-2025,Odisha,Gajapati,761207,12,27
18-09-2025,Odisha,Gajapati,761212,5,9
18-09-2025,Odisha,Ganjam,760004,1,2
18-09-2025,Odisha,Ganjam,760010,3,3
18-09-2025,Odisha,Ganjam,761001,2,0
18-09-2025,Odisha,Ganjam,761008,8,6
18-09-2025,Odisha,Ganjam,761011,3,6
18-09-2025,Odisha,Ganjam,761045,0,1
18-09-2025,Odisha,Ganjam,761100,5,3
18-09-2025,Odisha,Ganjam,761107,4,8
18-09-2025,Odisha,Ganjam,761125,4,5
18-09-2025,Odisha,Ganjam,761143,2,2
18-09-2025,Odisha,Ganjam,761151,2,4
18-09-2025,Odisha,Jajpur,754082,1,0
18-09-2025,Odisha,Jajpur,754214,1,0
18-09-2025,Odisha,Jajpur,754292,4,2
18-09-2025,Odisha,Jajpur,755009,9,6
18-09-2025,Odisha,Jajpur,755016,6,1
18-09-2025,Odisha,Jajpur,755023,2,2
18-09-2025,Odisha,Jajpur,755049,4,1
18-09-2025,Odisha,Jagatsinghpur,754106,4,9
18-09-2025,Odisha,Jagatsinghpur,754120,0,2
18-09-2025,Odisha,Jagatsinghpur,754133,4,1
18-09-2025,Odisha,Jagatsinghpur,754137,5,1
18-09-2025,Odisha,Jagatsinghpur,754139,1,2
18-09-2025,Odisha,Jagatsinghpur,754104,0,5
18-09-2025,Odisha,Jagatsinghpur,754114,1,5
18-09-2025,Odisha,Jagatsinghpur,754136,0,2
18-09-2025,Odisha,Jagatsinghpur,754160,1,4
18-09-2025,Odisha,Jagatsinghpur,754162,0,1
18-09-2025,Odisha,Jajpur,754296,0,2
18-09-2025,Odisha,Jajpur,755003,4,6
18-09-2025,Odisha,Jajpur,755006,5,10
18-09-2025,Odisha,Jajpur,755007,5,3
18-09-2025,Odisha,Jajpur,755012,1,2
18-09-2025,Odisha,Jajpur,755014,6,1
18-09-2025,Odisha,Jajpur,755019,5,4
18-09-2025,Odisha,Jajpur,755026,11,22
18-09-2025,Odisha,Jajpur,755028,0,2
18-09-2025,Odisha,Keonjhar,758025,0,1
18-09-2025,Odisha,Jharsuguda,768202,5,4
18-09-2025,Odisha,Jharsuguda,768203,1,0
18-09-2025,Odisha,Jharsuguda,768204,1,0
18-09-2025,Odisha,Jharsuguda,768215,2,0
18-09-2025,Odisha,Jharsuguda,768233,3,2
18-09-2025,Odisha,Kalahandi,766014,29,17
18-09-2025,Odisha,Kalahandi,766016,1,2
18-09-2025,Odisha,Kalahandi,766020,4,7
18-09-2025,Odisha,Kalahandi,766023,14,12
18-09-2025,Odisha,Kalahandi,766100,5,9
18-09-2025,Odisha,Kandhamal,762001,1,3
18-09-2025,Odisha,Kandhamal,762010,0,3
18-09-2025,Odisha,Kandhamal,762011,24,5
18-09-2025,Odisha,Kandhamal,762104,15,29
18-09-2025,Odisha,Kandhamal,762112,1,3
18-09-2025,Odisha,Kendrapara,754213,5,10
18-09-2025,Odisha,Kendrapara,754223,2,8
18-09-2025,Odisha,Kendrapara,754243,1,1
18-09-2025,Odisha,Kendrapara,754289,2,0
18-09-2025,Odisha,Jajpur,755019,1,0
18-09-2025,Odisha,Keonjhar,758021,16,11
18-09-2025,Odisha,Keonjhar,758030,4,10
18-09-2025,Odisha,Keonjhar,758032,11,9
18-09-2025,Odisha,Keonjhar,758038,3,1
18-09-2025,Odisha,Keonjhar,758052,0,1
18-09-2025,Odisha,Keonjhar,758078,5,8
18-09-2025,Odisha,Keonjhar,758080,1,3
18-09-2025,Odisha,Keonjhar,758083,4,6
18-09-2025,Odisha,Khordha,751016,0,1
18-09-2025,Odisha,Khordha,751019,9,10
18-09-2025,Odisha,Khordha,751023,0,1
18-09-2025,Odisha,Khordha,751029,1,1
18-09-2025,Odisha,Khordha,751031,0,1
18-09-2025,Odisha,Khordha,752023,1,0
18-09-2025,Odisha,Khordha,752062,2,6
18-09-2025,Odisha,Khordha,752066,5,6
18-09-2025,Odisha,Khordha,752100,6,2
18-09-2025,Odisha,Khordha,752115,0,3
18-09-2025,Odisha,Khordha,754005,3,5
18-09-2025,Odisha,Khordha,751030,0,1
18-09-2025,Odisha,Khordha,752031,2,2
18-09-2025,Odisha,Khordha,752055,0,8
18-09-2025,Odisha,Khordha,752066,0,1
18-09-2025,Odisha,Koraput,764028,3,2
18-09-2025,Odisha,Koraput,764037,10,16
18-09-2025,Odisha,Koraput,764039,27,38
18-09-2025,Odisha,Koraput,764043,21,50
18-09-2025,Odisha,Malkangiri,764044,0,1
18-09-2025,Odisha,Koraput,764058,26,13
18-09-2025,Odisha,Koraput,764043,2,12
18-09-2025,Odisha,Malkangiri,764045,11,14
18-09-2025,Odisha,Malkangiri,764052,32,63
18-09-2025,Odisha,Mayurbhanj,757018,6,6
18-09-2025,Odisha,Mayurbhanj,757019,3,3
18-09-2025,Odisha,Mayurbhanj,757024,1,7
18-09-2025,Odisha,Mayurbhanj,757026,0,3
18-09-2025,Odisha,Mayurbhanj,757029,4,8
18-09-2025,Odisha,Mayurbhanj,757034,6,11
18-09-2025,Odisha,Mayurbhanj,757035,2,16
18-09-2025,Odisha,Mayurbhanj,757037,10,8
18-09-2025,Odisha,Mayurbhanj,757038,20,12
18-09-2025,Odisha,Mayurbhanj,757040,8,5
18-09-2025,Odisha,Mayurbhanj,757046,14,5
18-09-2025,Odisha,Mayurbhanj,757049,3,10
18-09-2025,Odisha,Mayurbhanj,757053,9,8
18-09-2025,Odisha,Mayurbhanj,757055,1,1
18-09-2025,Odisha,Mayurbhanj,757074,0,2
18-09-2025,Odisha,Mayurbhanj,757081,0,3
18-09-2025,Odisha,Mayurbhanj,757105,2,5
18-09-2025,Odisha,Nabarangpur,764070,11,11
18-09-2025,Odisha,Nabarangpur,764071,37,34
18-09-2025,Odisha,Nayagarh,752026,5,14
18-09-2025,Odisha,Nayagarh,752063,6,10
18-09-2025,Odisha,Nayagarh,752069,2,1
18-09-2025,Odisha,Nayagarh,752080,11,7
18-09-2025,Odisha,Nayagarh,752082,5,2
18-09-2025,Odisha,Nayagarh,752084,3,4
18-09-2025,Odisha,Nayagarh,752090,4,5
18-09-2025,Odisha,Puri,752012,7,9
18-09-2025,Odisha,Puri,752016,4,2
18-09-2025,Odisha,Khordha,752019,25,11
18-09-2025,Odisha,Khordha,752020,0,1
18-09-2025,Odisha,Puri,752045,5,4
18-09-2025,Odisha,Khordha,752050,6,3
18-09-2025,Odisha,Puri,752120,1,1
18-09-2025,Odisha,Rayagada,765015,19,24
18-09-2025,Odisha,Rayagada,765017,16,23
18-09-2025,Odisha,Rayagada,765018,7,0
18-09-2025,Odisha,Rayagada,765022,4,10
18-09-2025,Odisha,Sambalpur,768017,0,2
18-09-2025,Odisha,Sambalpur,768106,26,16
18-09-2025,Odisha,Subarnapur,767018,3,5
18-09-2025,Odisha,Balangir,767020,1,1
18-09-2025,Odisha,Subarnapur,767068,0,1
18-09-2025,Odisha,Sundargarh,769001,0,3
18-09-2025,Odisha,Sundargarh,770016,0,2
18-09-2025,Odisha,Sundargarh,770018,0,5
18-09-2025,Odisha,Sundargarh,770019,1,0
18-09-2025,Odisha,Sundargarh,770033,0,10
18-09-2025,Odisha,Sundargarh,770039,0,1
18-09-2025,Odisha,Sundargarh,769001,1,3
18-09-2025,Odisha,Sundargarh,769002,4,4
18-09-2025,Odisha,Sundargarh,769004,5,9
18-09-2025,Odisha,Sundargarh,769015,5,2
18-09-2025,Odisha,Sundargarh,769016,1,2
18-09-2025,Odisha,Sundargarh,769043,0,3
18-09-2025,Odisha,Sundargarh,770002,7,2
18-09-2025,Odisha,Sundargarh,770013,2,0
18-09-2025,Odisha,Sundargarh,770021,3,2
18-09-2025,Odisha,Sundargarh,770022,4,1
18-09-2025,Odisha,Sundargarh,770031,5,6
18-09-2025,Odisha,Sundargarh,770035,7,11
18-09-2025,Odisha,Sundargarh,770037,6,20
18-09-2025,Odisha,Sundargarh,770038,6,11
18-09-2025,Odisha,Sundargarh,770044,5,6
18-09-2025,Odisha,Sundargarh,770048,0,1
18-09-2025,Odisha,Sundargarh,770051,5,8
18-09-2025,Odisha,Sundargarh,770075,4,1
18-09-2025,Odisha,Balangir,767020,1,1
18-09-2025,Odisha,Balangir,767032,0,4
18-09-2025,Odisha,Balasore,756025,2,0
18-09-2025,Odisha,Balasore,756026,0,2
18-09-2025,Odisha,Balasore,756044,0,1
18-09-2025,Odisha,Balasore,756047,0,1
18-09-2025,Odisha,Balasore,756056,0,1
18-09-2025,Odisha,Bhadrak,756112,0,7
18-09-2025,Odisha,Bhadrak,756116,1,1
18-09-2025,Odisha,Bhadrak,756129,1,2
18-09-2025,Odisha,Bhadrak,756131,0,1
18-09-2025,Odisha,Bhadrak,756135,0,1
18-09-2025,Odisha,Cuttack,753003,0,2
18-09-2025,Odisha,Cuttack,753004,0,1
18-09-2025,Odisha,Dhenkanal,759121,0,1
18-09-2025,Odisha,Ganjam,761105,0,1
18-09-2025,Odisha,Jagatsinghpur,754132,0,1
18-09-2025,Odisha,Jajpur,755025,0,1
18-09-2025,Odisha,Khordha,751019,2,4
18-09-2025,Odisha,Khordha,751030,0,2
18-09-2025,Odisha,Khordha,752031,1,2
18-09-2025,Odisha,Khordha,752034,1,1
18-09-2025,Odisha,Khordha,752100,0,1
18-09-2025,Odisha,Koraput,764036,0,4
18-09-2025,Odisha,Koraput,764057,0,2
18-09-2025,Odisha,Koraput,764063,1,1
18-09-2025,Odisha,Malkangiri,764045,0,1
18-09-2025,Odisha,Nayagarh,752081,2,2
18-09-2025,Odisha,Puri,752002,0,3
18-09-2025,Odisha,Khordha,752050,0,1
18-09-2025,Odisha,Puri,752106,0,1
18-09-2025,Odisha,Rayagada,765002,0,1
18-09-2025,Odisha,Rayagada,765018,1,1
18-09-2025,Odisha,Subarnapur,767017,0,1
18-09-2025,Odisha,Subarnapur,767017,0,1
18-09-2025,Odisha,Sundargarh,769010,0,1
18-09-2025,Odisha,Sundargarh,769012,0,3
18-09-2025,Odisha,Gajapati,761207,0,1
19-09-2025,Odisha,Nuapada,766118,0,1
19-09-2025,Odisha,Angul,759104,4,7
19-09-2025,Odisha,Angul,759116,0,1
19-09-2025,Odisha,Angul,759117,11,13
19-09-2025,Odisha,Angul,759118,5,5
19-09-2025,Odisha,Angul,759124,12,9
19-09-2025,Odisha,Angul,759130,1,4
19-09-2025,Odisha,Angul,759147,1,0
19-09-2025,Odisha,Angul,759148,0,2
19-09-2025,Odisha,Angul,759040,0,1
19-09-2025,Odisha,Angul,759100,1,2
19-09-2025,Odisha,Angul,759119,1,1
19-09-2025,Odisha,Angul,759145,0,3
19-09-2025,Odisha,Subarnapur,767016,0,1
19-09-2025,Odisha,Balangir,767021,1,4
19-09-2025,Odisha,Balangir,767022,7,1
19-09-2025,Odisha,Balangir,767024,10,6
19-09-2025,Odisha,Balangir,767029,10,6
19-09-2025,Odisha,Balangir,767039,5,8
19-09-2025,Odisha,Balangir,767040,8,9
19-09-2025,Odisha,Balangir,767048,2,6
19-09-2025,Odisha,Balangir,767065,8,6
19-09-2025,Odisha,Balasore,756024,1,4
19-09-2025,Odisha,Balasore,756025,0,2
19-09-2025,Odisha,Balasore,756036,4,1
19-09-2025,Odisha,Balasore,756045,0,2
19-09-2025,Odisha,Balasore,756059,2,1
19-09-2025,Odisha,Balasore,756083,1,2
19-09-2025,Odisha,Balasore,756085,2,0
19-09-2025,Odisha,Bhadrak,756111,1,0
19-09-2025,Odisha,Balasore,756036,34,4
19-09-2025,Odisha,Balasore,756044,7,2
19-09-2025,Odisha,Balasore,756045,13,9
19-09-2025,Odisha,Balasore,756048,8,1
19-09-2025,Odisha,Balasore,756053,0,1
19-09-2025,Odisha,Balasore,756059,10,3
19-09-2025,Odisha,Balasore,756083,4,4
19-09-2025,Odisha,Balasore,756134,16,2
19-09-2025,Odisha,Bargarh,768038,23,24
19-09-2025,Odisha,Bargarh,768045,10,7
19-09-2025,Odisha,Bargarh,768048,1,6
19-09-2025,Odisha,Boudh,762030,1,2
19-09-2025,Odisha,Jajpur,755001,0,1
19-09-2025,Odisha,Jajpur,755006,1,1
19-09-2025,Odisha,Bhadrak,756101,5,12
19-09-2025,Odisha,Bhadrak,756111,10,3
19-09-2025,Odisha,Bhadrak,756118,6,3
19-09-2025,Odisha,Bhadrak,756128,1,1
19-09-2025,Odisha,Bhadrak,756139,1,3
19-09-2025,Odisha,Bhadrak,756144,0,2
19-09-2025,Odisha,Bhadrak,756163,2,6
19-09-2025,Odisha,Bhadrak,756164,0,3
19-09-2025,Odisha,Bhadrak,756181,11,6
19-09-2025,Odisha,Boudh,762023,4,0
19-09-2025,Odisha,Boudh,762024,11,4
19-09-2025,Odisha,Khordha,752103,1,0
19-09-2025,Odisha,Cuttack,753004,6,5
19-09-2025,Odisha,Cuttack,753014,6,14
19-09-2025,Odisha,Cuttack,754002,0,1
19-09-2025,Odisha,Cuttack,754009,2,6
19-09-2025,Odisha,Cuttack,754025,17,17
19-09-2025,Odisha,Cuttack,754028,3,12
19-09-2025,Odisha,Cuttack,754035,17,5
19-09-2025,Odisha,Cuttack,754037,13,2
19-09-2025,Odisha,Cuttack,754200,9,10
19-09-2025,Odisha,Cuttack,754202,5,2
19-09-2025,Odisha,Cuttack,754290,1,0
19-09-2025,Odisha,Jagatsinghpur,754294,0,2
19-09-2025,Odisha,Cuttack,754295,0,2
19-09-2025,Odisha,Deogarh,768119,5,8
19-09-2025,Odisha,Deogarh,768121,5,1
19-09-2025,Odisha,Dhenkanal,759019,5,7
19-09-2025,Odisha,Dhenkanal,759024,10,7
19-09-2025,Odisha,Gajapati,761200,7,2
19-09-2025,Odisha,Ganjam,760010,1,4
19-09-2025,Odisha,Ganjam,761001,1,3
19-09-2025,Odisha,Ganjam,761008,3,8
19-09-2025,Odisha,Ganjam,761011,1,5
19-09-2025,Odisha,Ganjam,761018,4,6
19-09-2025,Odisha,Ganjam,761019,7,5
19-09-2025,Odisha,Ganjam,761027,2,4
19-09-2025,Odisha,Ganjam,761030,3,3
19-09-2025,Odisha,Ganjam,761037,7,3
19-09-2025,Odisha,Ganjam,761105,5,19
19-09-2025,Odisha,Ganjam,761107,5,5
19-09-2025,Odisha,Ganjam,761116,3,2
19-09-2025,Odisha,Ganjam,761126,2,1
